ApArtId	AP Art	AP Status	AP Start im Jahr	AP Stand Umsetzung	Pop Guid	Pop Nr	Pop Name	Pop Status	Pop bekannt seit	Pop X-Koordinaten	Pop Y-Koordinaten	Pop MutWann	Pop MutWer	
145600	Eleocharis ovata (Roth) Roem. & Schult.	kein AP			F0C53194-306C-4CA3-809F-A879F08F70BD	3	Weiach, Steinlochäcker/Leberen	nur angesät	2008	675465	268730	2010-03-27 00:00:00	KarinMarti	
148000	Epilobium dodonaei Vill.	kein Eintrag			A0AC0BFC-F81B-4F78-A418-3EEC4177D17C	1	Eglisau, Chuehalden	nur angesät	2004	682230	270730	2010-03-27 00:00:00	KarinMarti	
148000	Epilobium dodonaei Vill.	kein Eintrag			25E307A3-15AE-41A4-ADC6-D0C536E35F45	2	Eglisau, Förlibuck	nur angesät	1997			2010-03-27 00:00:00	KarinMarti	
148000	Epilobium dodonaei Vill.	kein Eintrag			4AAF10F9-3818-4105-BCAE-B4AEE39E93EA	3	Eglisau, Gentner	angesiedelt, vor Beginn Aktionsplan	1995	681000	271400	2010-03-27 00:00:00	KarinMarti	
148000	Epilobium dodonaei Vill.	kein Eintrag			51A74E8F-7DC0-43BC-8CE7-9377500AC995	4	Glattfleden, Huser	nur angesät	2004	680675	268225	2010-03-27 00:00:00	KarinMarti	
148000	Epilobium dodonaei Vill.	kein Eintrag			983B2A3D-B1B6-42E0-98D3-A947F89AA364	5	Glattfelden, Schwendlirain	nur angesät	2005	679155	268885	2010-03-27 00:00:00	KarinMarti	
148000	Epilobium dodonaei Vill.	kein Eintrag			F8C58016-73F7-4E31-9319-0C90BB6C553A	6	Glattfelden, Verteilstation Hundig EGO	nur angesät	2001	681400	267300	2010-03-27 00:00:00	KarinMarti	
148000	Epilobium dodonaei Vill.	kein Eintrag			BE02C0BD-BD38-4BF0-A958-D68DA5B94E13	7	Hüntwangen, Loch Nord	nur angesät	1997			2010-03-27 00:00:00	KarinMarti	
148000	Epilobium dodonaei Vill.	kein Eintrag			DEDEA162-6DEE-4D56-B78F-EF26B939992F	8	Hüntwangen, Loch Süd	nur angesät	2004	680850	271650	2010-03-27 00:00:00	KarinMarti	
148000	Epilobium dodonaei Vill.	kein Eintrag			652ED78D-4852-431B-8B7E-BDBFBD33BF2F	9	Weiach, KG Rüteren	nur angesät	2001	675300	268800	2010-03-27 00:00:00	KarinMarti	
148000	Epilobium dodonaei Vill.	kein Eintrag			74A79B26-EBF8-4F60-B3F4-AC75C2EE08FD	10	Weiach, Sandfläche West	nur angesät	2004	675550	268830	2010-03-27 00:00:00	KarinMarti	
148000	Epilobium dodonaei Vill.	kein Eintrag			D5CB4CA1-D8A3-4A82-B016-A0ADB0590E10	11	Weiach, Sandfläche WWW	nur angesät	2003	675400	268820	2010-03-27 00:00:00	KarinMarti	
148000	Epilobium dodonaei Vill.	kein Eintrag			7336FD8D-8876-4306-801D-A958F7208E87	12	Weiach, Steinlochäcker/Leberen	nur angesät	2004	675475	268800	2010-03-27 00:00:00	KarinMarti	
148000	Epilobium dodonaei Vill.	kein Eintrag			EF5B9447-D093-4CA8-B816-7B39C2C25CA1	13	Zürich, Brunau Allmend I	angesiedelt, vor Beginn Aktionsplan	2005	681909	244429	2010-03-27 00:00:00	KarinMarti	
148000	Epilobium dodonaei Vill.	kein Eintrag			821AE3C1-787A-4962-AE37-46EA89C9E98A	14	Zürich, Brunau Allmend II	angesiedelt, vor Beginn Aktionsplan	2005	681437	244589	2010-03-27 00:00:00	KarinMarti	
148000	Epilobium dodonaei Vill.	kein Eintrag			7159550C-DE6F-42E8-B935-3D6F44EF75D1	15	Zürich, Hesenlooweg	angesiedelt, vor Beginn Aktionsplan	2005	681844	243936	2010-03-27 00:00:00	KarinMarti	
148000	Epilobium dodonaei Vill.	kein Eintrag			64C20B3F-EC94-4B19-9364-3A8DB0597336	16	Zürich, Überdeckung Entlisberg	angesiedelt, vor Beginn Aktionsplan	2005	682061	243172	2010-03-27 00:00:00	KarinMarti	
148000	Epilobium dodonaei Vill.	kein Eintrag			33922239-5C37-48AE-B2C2-90542EE46EBE	17	Zweidlen, KG Zweidlerhard	nur angesät	2001	678200	268900	2010-03-27 00:00:00	KarinMarti	
148000	Epilobium dodonaei Vill.	kein Eintrag			C2DCF524-8894-4ED3-B111-0F78FF6BAB39	18	Weiningen, KG Richi	nur angesät	2008	674080	251758	2010-03-27 00:00:00	KarinMarti	
148000	Epilobium dodonaei Vill.	kein Eintrag			3487B820-D0C7-45B4-9CE6-BA6D3380A6D3	19	Geroldswil, Auen	neu entdeckt, angesiedelt	2008	672877	252590	2010-03-27 00:00:00	KarinMarti	
149500	Epipactis atropurpurea auct.	kein Eintrag			4CA89ABE-8D65-415A-AA8E-36DA64AFB53B	1	Lufingen, Leigrueb	nur angesät	2005	686350	260590	2010-03-27 00:00:00	KarinMarti	
149500	Epipactis atropurpurea auct.	kein Eintrag			FCF6FC26-E5FF-4C2C-BB63-12DE95179F40	2	Regensberg/Steinmaur, Schmidhalden	nur angesät	2005	675725	259800	2010-03-27 00:00:00	KarinMarti	
149500	Epipactis atropurpurea auct.	kein Eintrag			3DA1044B-A0DB-41D9-AE17-98A4477A7337	3	Wettswil, Ölerdendeponie	nur angesät	2005	676300	255100	2010-03-27 00:00:00	KarinMarti	
150200	Epipactis muelleri aggr.	kein Eintrag			C83DFFF7-9FEC-4AF6-80A5-57522692D438	1	Baschs, Rundflue/Pro Natura	nur angesät	2005	673382	265978	2010-03-27 00:00:00	KarinMarti	
150200	Epipactis muelleri aggr.	kein Eintrag			90E047E5-41A0-4684-BE7A-6C3D6EC13E7B	2	Glattfelden, Huser	nur angesät	2003			2010-03-27 00:00:00	KarinMarti	
150200	Epipactis muelleri aggr.	kein Eintrag			0FD92219-6FA5-41FD-B581-99713BD1C2E8	3	Glattfelden, Zweidler Hard	nur angesät	2003	678125	268875	2010-03-27 00:00:00	KarinMarti	
150200	Epipactis muelleri aggr.	kein Eintrag			83AB774E-2F14-48B9-809D-4FBEA161F2FD	4	Hüntwangen, Loch Süd	nur angesät	2003			2010-03-27 00:00:00	KarinMarti	
150200	Epipactis muelleri aggr.	kein Eintrag			70C2B838-4B63-4E47-9EC1-5534C73D27CA	5	Kloten, Bedensee-Wall	nur angesät	2004	688250	256500	2010-03-27 00:00:00	KarinMarti	
150200	Epipactis muelleri aggr.	kein Eintrag			4A071579-0ED4-4984-83CC-453B48081090	6	Lufingen, Leigrueb	nur angesät	2005	686350	260590	2010-03-27 00:00:00	KarinMarti	
150200	Epipactis muelleri aggr.	kein Eintrag			37E24D11-CE4A-4E9B-9E30-D922C64D66F1	7	Regensberg / Steinmaur, Schmidhalden	nur angesät	2003	675725	259800	2010-03-27 00:00:00	KarinMarti	
150200	Epipactis muelleri aggr.	kein Eintrag			5B742154-F4BB-4607-948C-E1E3BEE1E3EC	8	Weiach, KG, Rüteren & Steinlochäcker	nur angesät	2003	675500	268875	2010-12-13 15:07:20	topos	
150200	Epipactis muelleri aggr.	kein Eintrag			BC00F267-7269-4EE6-9F96-42DBD66D3CEB	9	Wettswil, Ölerdendeponie	angesiedelt, vor Beginn Aktionsplan	2005	676300	255100	2010-03-27 00:00:00	KarinMarti	
150200	Epipactis muelleri aggr.	kein Eintrag			4A0B7F68-D5EE-415F-A28A-D6D7E120152F	10	Wasterkingen, Zwischen den Wegen	nur angesät	2010			2010-12-09 15:26:21	topos	
150300	Epipactis palustris (L.) Crantz	kein Eintrag			F5787EE9-0561-4FF0-A866-FB6ADE20BF9B	1	Embrach, Bilg	nur angesät	2003	687385	263532	2010-03-27 00:00:00	KarinMarti	
150300	Epipactis palustris (L.) Crantz	kein Eintrag			5073024C-891D-4178-8BD4-3D990BFABE7C	2	Hombrechtikon, Areal Jecklin	nur angesät	2005	701070	232375	2010-03-27 00:00:00	KarinMarti	
150300	Epipactis palustris (L.) Crantz	kein Eintrag			AE7E032B-EC28-4686-B308-7E43351355BC	3	Regensberg/Steinmaur, Schmidhalden	nur angesät	2005	675725	259800	2010-03-27 00:00:00	KarinMarti	
150300	Epipactis palustris (L.) Crantz	kein Eintrag			8AC52005-A1AD-4EFF-B63F-2CA1B4E94E8B	4	Regensdorf, Brunnenwis	nur angesät	2003	676300	255100	2010-03-27 00:00:00	KarinMarti	
150300	Epipactis palustris (L.) Crantz	kein Eintrag			AF088225-AF21-4843-AC26-C328D476EFA8	5	Flaach, Präusselen West	nur angesät	2010			2010-12-28 16:52:29	topos	
150450	Epipactis rhodanensis Gévaudan & Robatsch	kein AP		in Umsetzung	B762F5B7-D478-4EE4-880B-AF86A5C7D828	1	Hüntwangen, Muren	nur angesät	2007	679865	271619	2010-03-27 00:00:00	KarinMarti	
150450	Epipactis rhodanensis Gévaudan & Robatsch	kein AP		in Umsetzung	23FA6FAB-AE77-4A10-8EEC-7F295BA8F36A	2	Hüntwangen, Gentner	nur angesät	2007	680878	271862	2010-03-27 00:00:00	KarinMarti	
150450	Epipactis rhodanensis Gévaudan & Robatsch	kein AP		in Umsetzung	A676DF1C-87FE-4B4F-AC06-4B4331137C64	3	Weiach, Rüteren	nur angesät	2007	675610	268925	2010-03-27 00:00:00	KarinMarti	
150450	Epipactis rhodanensis Gévaudan & Robatsch	kein AP		in Umsetzung	D408B86F-D03B-40A4-AB8F-27A87C8A7E75	4	Eglisau, Stampfi	nur angesät	2007	680575	270450	2010-03-27 00:00:00	KarinMarti	
151300	Equisetum ramosissimum Desf.	kein Eintrag			3083A98A-F360-483A-9D31-4D7151A20908	1	Flaach, Wolauer Hau	angesiedelt, vor Beginn Aktionsplan	2005	689037	272393	2010-03-27 00:00:00	KarinMarti	
151300	Equisetum ramosissimum Desf.	kein Eintrag			FC202F75-8A8D-451D-8CF0-444D69EAAE04	2	Hüntwangen, Loch Nord	angesiedelt, vor Beginn Aktionsplan	2005	680810	271845	2010-03-27 00:00:00	KarinMarti	
151300	Equisetum ramosissimum Desf.	kein Eintrag			9BA3AC57-36BD-47A3-8CEB-0C3D9E6F62A4	3	Hüntwangen, Loch Süd	angesiedelt, vor Beginn Aktionsplan	2004	680850	271650	2010-03-27 00:00:00	KarinMarti	
151300	Equisetum ramosissimum Desf.	kein Eintrag			B859C013-918E-4D13-B422-0EF67F8260CD	4	Rümlang, Langensegen Mu 3	angesiedelt, vor Beginn Aktionsplan	2005	682990	257830	2010-03-27 00:00:00	KarinMarti	
151300	Equisetum ramosissimum Desf.	kein Eintrag			DF521004-AD0B-45A9-B583-F72EBB347342	5	Weiach, Steinlochäcker/Leberen	angesiedelt, vor Beginn Aktionsplan	2004	675500	268750	2010-03-27 00:00:00	KarinMarti	
151300	Equisetum ramosissimum Desf.	kein Eintrag			2599027F-5881-459E-A0A3-2F1D3C696E0A	6	Wasterkingen, Zwischen den Wegen	angesiedelt, vor Beginn Aktionsplan	2008	678658	271400	2010-03-27 00:00:00	KarinMarti	
151300	Equisetum ramosissimum Desf.	kein Eintrag			FF17556A-1E79-4786-B748-1EEE661FF563	7	Elgg, Aadorferfeld	nur angesät	2008	709263	261915	2010-03-27 00:00:00	KarinMarti	
151300	Equisetum ramosissimum Desf.	kein Eintrag			120AF8BB-8946-41E2-8306-768A91321239	8	Weiach, Schlammabsetzungsbecken West	angesiedelt, vor Beginn Aktionsplan	2008			2011-10-24 14:05:37	salzmann	
151300	Equisetum ramosissimum Desf.	kein Eintrag			90b24b6c-879a-11e1-9fe9-003048cd3590	9	Weiach, Becken Ost	angesiedelt, vor Beginn Aktionsplan	2012	675916	269046	2012-04-16 10:02:52	topos	
155300	Eriophorum gracile Roth	erstellt	2002	in Umsetzung	E405F2C9-941B-4055-A49F-7528EB4AEDDF	1	Aeugst a. A., Türlersee	autochthon	1500	680450	235250	2010-03-27 00:00:00	KarinMarti	
155300	Eriophorum gracile Roth	erstellt	2002	in Umsetzung	D7BF6FD4-7CDE-4120-9338-02F5925749C8	2	Illnau, Wildert	autochthon	1500	697000	250460	2010-03-27 00:00:00	KarinMarti	
155300	Eriophorum gracile Roth	erstellt	2002	in Umsetzung	5E7910FE-266A-4DE0-8EF4-053CC37F2863	3	Mönchaltorf, Seewiesen	autochthon	1500	695380	242120	2010-03-27 00:00:00	KarinMarti	
155300	Eriophorum gracile Roth	erstellt	2002	in Umsetzung	F30F0B72-BA48-4110-92E4-147CFCC23C04	4	Oberglatt, Vordermoos	autochthon	2003	682410	260147	2010-03-27 00:00:00	KarinMarti	
155300	Eriophorum gracile Roth	erstellt	2002	in Umsetzung	E3EAB397-639C-4B32-80B1-F989D5EB27E5	5	Pfäffikon, Pfäffikersee	autochthon	1500	702549	245060	2010-03-27 00:00:00	KarinMarti	
155300	Eriophorum gracile Roth	erstellt	2002	in Umsetzung	5C87D021-0CA1-4574-9231-458E99F7B7F0	6	Schönenberg, Sägenhölzli	erloschen, zuvor autochthon	1500	690425	227675	2010-03-27 00:00:00	KarinMarti	
155300	Eriophorum gracile Roth	erstellt	2002	in Umsetzung	0C9399A9-7989-434B-9C96-D233899FA7B0	7	Wetzikon, Robenhuserriet	autochthon	1995	702091	243984	2010-03-27 00:00:00	KarinMarti	
155300	Eriophorum gracile Roth	erstellt	2002	in Umsetzung	ECFE2868-1FF2-4D3C-8758-164500833C7E	8	Birmensdorf (ZH), Gloggenmaas	angesiedelt, nach Beginn Aktionsplan	2006	675598	246067	2012-11-14 09:08:37	salzmann	
155300	Eriophorum gracile Roth	erstellt	2002	in Umsetzung	F045A052-02C7-4C0C-A39B-B1CAEC9B99B7	9	Glattfelden, Zweidler Hard	angesiedelt, nach Beginn Aktionsplan	2004	678100	268880	2010-03-27 00:00:00	KarinMarti	
155300	Eriophorum gracile Roth	erstellt	2002	in Umsetzung	F00EA630-C921-4B15-B610-8C5CB1C0347C	10	Zürich, Seeriet	neu entdeckt, autochthon	2004	679921	253939	2010-03-27 00:00:00	KarinMarti	
155300	Eriophorum gracile Roth	erstellt	2002	in Umsetzung	DC57B509-6B79-47A3-AEEB-C7520A735736	11	Mönchaltorf, Silberweide	angesiedelt, nach Beginn Aktionsplan	2006	695860	242048	2010-03-27 00:00:00	KarinMarti	
155300	Eriophorum gracile Roth	erstellt	2002	in Umsetzung	E848E55D-4312-443D-9552-609A7BD99D11	12	Hirzel, Spitzenmoos	neu entdeckt, autochthon	2009			2012-11-20 12:23:36	Dickenmann	
155300	Eriophorum gracile Roth	erstellt	2002	in Umsetzung	A917A221-FED7-46BA-98C1-56A856E77C63	13	Regensdorf, Tüfenried	angesiedelt, nach Beginn Aktionsplan	2004	679513	254245	2010-03-27 00:00:00	KarinMarti	
155300	Eriophorum gracile Roth	erstellt	2002	in Umsetzung	C7A72921-0945-4BAC-B33A-5872EC182C97	14	Regensdorf, Stierwiesen	autochthon	2008	679583	254455	2010-03-27 00:00:00	KarinMarti	
155300	Eriophorum gracile Roth	erstellt	2002	in Umsetzung	5AD36B85-311A-44B7-8F73-C217D1B96C89	15	Zürich, Hänsiried	angesiedelt, nach Beginn Aktionsplan	2004			2010-03-27 00:00:00	KarinMarti	
155300	Eriophorum gracile Roth	erstellt	2002	in Umsetzung	A8F62C52-5C0A-4632-B988-C38F9ED8BD14	16	Pfäffikon, Herdplatte	angesiedelt, nach Beginn Aktionsplan	2009			2010-03-27 00:00:00	KarinMarti	
155300	Eriophorum gracile Roth	erstellt	2002	in Umsetzung	03ff9882-0f9a-11e1-9fe9-003048cd3590	17	Regensdorf, Chräenriet	angesiedelt, nach Beginn Aktionsplan	2011			2011-11-15 15:56:37	Regula Dickenmann	
155300	Eriophorum gracile Roth	erstellt	2002	in Umsetzung	a97e434a-3a1d-11e2-a78a-003048cd3590	18	Zürich Allmend	angesiedelt, nach Beginn Aktionsplan	2012	680792	254006	2012-11-29 14:18:13	Dickenmann	
155600	Eriophorum vaginatum L.	kein AP			41ef68ae-1105-11e1-9fe9-003048cd3590	1	Birmensdorf, Gloggenmaas	angesiedelt, vor Beginn Aktionsplan	2006	675611	246057	2012-11-14 09:09:21	salzmann	
157300	Eryngium campestre L.	kein Eintrag			569520AF-8101-4786-B1B2-16063E7D7890	1	Glattfelden, Autobahnböschung	nur angesät	2002	678950	268920	2010-03-27 00:00:00	KarinMarti	
157300	Eryngium campestre L.	kein Eintrag			27CAEA86-253D-4D27-87E6-E47831089053	2	Glattfelden, Autobahnböschung	nur angesät	2002	679050	268850	2010-03-27 00:00:00	KarinMarti	
159300	Eupatorium cannabinum L.	kein Eintrag			6F55E187-D5DC-43AE-8B39-69E2C95642EF	1	Regensberg /Steinmaur, Schmidhalden	nur angesät	2005	675725	259800	2010-03-27 00:00:00	KarinMarti	
159300	Eupatorium cannabinum L.	kein Eintrag			9452EC04-12CA-44B2-B5F7-9529DE1FB53D	2	Rheinau, KG Oberboden	nur angesät	2003	689334	277379	2010-03-27 00:00:00	KarinMarti	
159300	Eupatorium cannabinum L.	kein Eintrag			9ECBC57A-788E-4D82-BD90-B4E56EC10B38	3	Hüntwangen, Gentner	nur angesät	2002	681000	271400	2010-03-27 00:00:00	KarinMarti	
159300	Eupatorium cannabinum L.	kein Eintrag			173B627C-8A14-4183-B988-932A49A05474	4	Weiach, Fasnachtflue-Bifig-Stein	nur angesät	2003	675740	267660	2010-03-27 00:00:00	KarinMarti	
161250	Euphorbia seguieriana Neck. s.l.	kein Eintrag			96731810-1f4e-11e1-9fe9-003048cd3590	1	Hüntwangen, SBB-Böschung	angesiedelt, vor Beginn Aktionsplan	2011	681146	271249	2011-12-05 15:36:59	sartori	
161250	Euphorbia seguieriana Neck. s.l.	kein Eintrag			d3a1233a-2499-11e1-9fe9-003048cd3590	2	Hüntwangen, Birrerain	angesiedelt, vor Beginn Aktionsplan	2011	678890	271480	2011-12-12 09:18:10	sartori	
161250	Euphorbia seguieriana Neck. s.l.	kein Eintrag			9f82a682-66d4-11e1-9fe9-003048cd3590	3	KG Weiach	angesiedelt, nach Beginn Aktionsplan	2011	675828	269015	2012-03-05 16:08:06	topos	
163600	Euphrasia rostkoviana auct. helv.	kein Eintrag			ED635435-AE1F-40EB-B21B-7DE230E6AC76	1	Zweidlen, KG Zweidlerhard	nur angesät	2001	678200	268900	2010-03-27 00:00:00	KarinMarti	
164000	Euphrasia stricta J. F. Lehm.	kein Eintrag			65CAF03F-0FE8-48D4-9D93-9DB8D118DD22	1	Eglisau, Bahnbord Südost	nur angesät	1996	681100	271100	2010-03-27 00:00:00	KarinMarti	
164000	Euphrasia stricta J. F. Lehm.	kein Eintrag			884D90F7-D630-41BC-920C-1CC0836BF2B0	2	Eglisau, Förlibuck	nur angesät	2001			2010-03-27 00:00:00	KarinMarti	
164000	Euphrasia stricta J. F. Lehm.	kein Eintrag			2C49C2F4-F13F-4404-BFE4-020DFE2AE92E	3	Eglisau, Gentner	angesiedelt, vor Beginn Aktionsplan	1995	681000	271400	2010-03-27 00:00:00	KarinMarti	
164000	Euphrasia stricta J. F. Lehm.	kein Eintrag			B2DE0A46-7E3D-40BF-A302-8FE9D7D16A0B	4	Glattfelden, Verteilstation Hundig EGO	nur angesät	1995	681400	267300	2010-03-27 00:00:00	KarinMarti	
164000	Euphrasia stricta J. F. Lehm.	kein Eintrag			814CDA42-8C27-4F73-96A2-DB4EB7E8747F	5	Hüntwangen, Loch Nord	nur angesät	2001			2010-03-27 00:00:00	KarinMarti	
164000	Euphrasia stricta J. F. Lehm.	kein Eintrag			9BD82D00-81FB-42AD-AB3D-F1D636C14FDB	6	Weiach, KG Rüteren	nur angesät	2001	675300	268800	2010-03-27 00:00:00	KarinMarti	
164000	Euphrasia stricta J. F. Lehm.	kein Eintrag			DEA85093-F777-47B1-AE56-7ACC98874D6E	7	Zweidlen, KG Zweidlerhard	nur angesät	2001	678200	268900	2010-03-27 00:00:00	KarinMarti	
165100	Falcaria vulgaris Bernh.	kein Eintrag			6F87594A-F048-4DA9-9ED5-D6A2778A0CBB	1	Wasterkingen, Zwischen den Wegen	nur angesät	2007	678585	271384	2010-03-27 00:00:00	KarinMarti	
165100	Falcaria vulgaris Bernh.	kein Eintrag			643C5C0B-A6C1-45C9-92E7-F7CB543E1EFD	2	Regensberg, Mandach	angesiedelt, vor Beginn Aktionsplan	2010	675698	259698	2010-12-14 09:46:17	topos	
165100	Falcaria vulgaris Bernh.	kein Eintrag			b231cb14-1765-11e1-9fe9-003048cd3590	3	Glattfelden, Ifang	angesiedelt, vor Beginn Aktionsplan	2011			2011-11-25 14:02:15	topos	
165100	Falcaria vulgaris Bernh.	kein Eintrag			20a1557e-249a-11e1-9fe9-003048cd3590	4	Hüntwangen, Birrerain	angesiedelt, vor Beginn Aktionsplan	2011	678890	271480	2011-12-12 09:20:19	sartori	
168700	Festuca ovina auct.	kein Eintrag			389E93D2-44A6-46F4-84B2-1FA4E46B4DA0	1	Eglisau, Bahnbord Südost	nur angesät	1996	681100	271100	2010-03-27 00:00:00	KarinMarti	
168700	Festuca ovina auct.	kein Eintrag			5D032968-4B93-4051-B33A-E6D6152C7F80	2	Eglisau, Gentner	nur angesät	1995	681000	271400	2010-03-27 00:00:00	KarinMarti	
172300	Filago arvensis L.	kein AP			D6EE721E-1649-4F36-919A-50D7A034E319	1	Eglisau, Gentner	nur angesät	1995	681000	271400	2010-03-27 00:00:00	KarinMarti	
172300	Filago arvensis L.	kein AP			656600A5-8BAE-4F37-835F-A146DF99A498	2	Zweidlen, KG Zweidlerhard	nur angesät	2001	678200	268900	2010-03-27 00:00:00	KarinMarti	
172500	Filago germanica L.	kein Eintrag			AEDB978F-7DB4-4529-B1FF-FB0F7C673177	1	Eglisau, Chuehalden	nur angesät	2004	682220	270730	2010-03-27 00:00:00	KarinMarti	
172500	Filago germanica L.	kein Eintrag			F4F17C3C-B6AF-47ED-AA61-57C979021F5B	2	Unterstammheim, KG Steigbügel	nur angesät	2004	700950	278530	2010-03-27 00:00:00	KarinMarti	
172500	Filago germanica L.	kein Eintrag			670DD6D3-4C09-4A39-8FB8-F1210B8772B7	3	Hüntwangen, Muren / Linde	nur angesät	2007	679817	271618	2010-03-27 00:00:00	KarinMarti	
172500	Filago germanica L.	kein Eintrag			5c334872-a6e1-11e0-bd98-003048cd3590	4	Weiach, KG Rüteren	nur angesät	2002			2011-07-05 10:33:21	topos	
172700	Filago minima (Sm.) Pers.	kein AP			8BF0FE2D-7473-4BAB-B229-DA04C01FE53B	1	Glattfelden, Autobahnböschung Nord	nur angesät	2002	678950	268910	2010-03-27 00:00:00	KarinMarti	
172700	Filago minima (Sm.) Pers.	kein AP			5544C08A-D22F-44C8-A23C-EE7813A7D20A	2	Weiach, Steinlochäcker/Leberen	angesiedelt, vor Beginn Aktionsplan	2004	675390	268870	2010-03-27 00:00:00	KarinMarti	
172700	Filago minima (Sm.) Pers.	kein AP			3ADD28C0-86C8-440F-9707-6F1FB392FE6E	3	Glattfelden, Höckli	nur angesät	2008	680877	268252	2010-03-27 00:00:00	KarinMarti	
172700	Filago minima (Sm.) Pers.	kein AP			25C14B75-DE8A-40CD-AA8A-79BE1169FFFD	4	Wasterkingen, Zwischen den Wegen	nur angesät	2008	678476	271365	2010-03-27 00:00:00	KarinMarti	
172800	Filago pyramidata L.	kein AP			D51A5944-E530-4AD0-92A3-E59C566A51AB	1	Hüntwangen, Loch Nord	nur angesät	2003	680850	271725	2010-03-27 00:00:00	KarinMarti	
172800	Filago pyramidata L.	kein AP			754AD730-3A93-4D0F-A9FB-69C6970F4369	2	Hüntwangen, Loch Süd	nur angesät	2002	680850	271620	2010-03-27 00:00:00	KarinMarti	
172800	Filago pyramidata L.	kein AP			B8581F1F-7C6D-4261-A827-91EF8E1F6D1F	3	Weiach, KG Weiach	nur angesät	2003	675400	268820	2011-07-05 10:06:09	topos	
172900	Filago vulgaris Lam.	kein AP			3074A7E4-1D6E-4FF2-A71C-D3CC7CBA0AE2	1	Glattfelden, Autobahnböschung	nur angesät	2002	678950	268920	2010-03-27 00:00:00	KarinMarti	
172900	Filago vulgaris Lam.	kein AP			9D1E48AA-2D48-4406-BB8B-DC5E8F7ED7FB	2	Glattfelden, Huser	nur angesät	2004	680675	268225	2010-03-27 00:00:00	KarinMarti	
172900	Filago vulgaris Lam.	kein AP			A5F1E251-86F4-405E-9342-62B061400D0D	3	Hüntwangen, Loch Nord	nur angesät	2005	680890	271925	2010-03-27 00:00:00	KarinMarti	
172900	Filago vulgaris Lam.	kein AP			7E1A4A06-BE46-433A-869C-7B3D12478422	4	Hüntwangen, Loch Süd	nur angesät	2002			2010-03-27 00:00:00	KarinMarti	
172900	Filago vulgaris Lam.	kein AP			99006B03-C2B5-4687-B2AF-36FFB01F7EEE	5	Kloten, Bedensee-Wall	nur angesät	2004	688250	256500	2010-03-27 00:00:00	KarinMarti	
172900	Filago vulgaris Lam.	kein AP			3F348842-242D-4E13-A5F6-89D10BAED435	6	Pfungen, Lehmgrube Bruni	nur angesät	2004	691950	263475	2010-03-27 00:00:00	KarinMarti	
172900	Filago vulgaris Lam.	kein AP			EFF2EC17-41E7-4285-B9D0-3671B607FCF3	7	Wasterkingen, KG Rain	nur angesät	2005	677950	271750	2010-03-27 00:00:00	KarinMarti	
172900	Filago vulgaris Lam.	kein AP			1549AC1A-501A-45D1-9F99-283DBCDAFE73	8	Weiach, KG Rüteren	nur angesät	2002			2010-03-27 00:00:00	KarinMarti	
172900	Filago vulgaris Lam.	kein AP			73A134A7-299B-4BB2-9DA6-A8DA6BA38C80	9	Weiach, Steinlochäcker/Leberen	nur angesät	2005	675475	268800	2010-03-27 00:00:00	KarinMarti	
173200	Filipendula vulgaris Moench	in Bearbeitung	2007	in Umsetzung	1A9152C7-329C-4746-BD16-B801FFAD96AE	1	Glattfelden, Zweidler Hard	nur angesät	2003	678040	268900	2012-01-05 15:39:08	sartori	
173200	Filipendula vulgaris Moench	in Bearbeitung	2007	in Umsetzung	CF40A8F2-0A72-4D61-B6E0-DC90F37C0BC8	2	Hüntwangen, Gentner/Loch	angesiedelt, nach Beginn Aktionsplan	2003	680943	271778	2012-01-05 15:39:35	sartori	
173200	Filipendula vulgaris Moench	in Bearbeitung	2007	in Umsetzung	B82B26BF-4FAA-438F-B046-B12F9D2A66A5	3	Kloten, Holberg	nur angesät	2003	685375	255925	2010-03-27 00:00:00	KarinMarti	
173200	Filipendula vulgaris Moench	in Bearbeitung	2007	in Umsetzung	35BD63E3-043A-4AAA-8D8F-185D2C986F91	4	Regensdorf, Brunnenwis	nur angesät	2003	676300	255100	2010-03-27 00:00:00	KarinMarti	
173200	Filipendula vulgaris Moench	in Bearbeitung	2007	in Umsetzung	FE8566B2-CB9B-4949-A9F9-6EFDC21282F4	5	Urdorf, Panzersperre	nur angesät	2004	674200	247700	2010-03-27 00:00:00	KarinMarti	
173200	Filipendula vulgaris Moench	in Bearbeitung	2007	in Umsetzung	8DC5F964-1AAC-4563-856E-07050F1F1D9E	6	Weiach, Steinlochäcker	angesiedelt, vor Beginn Aktionsplan	2003	675470	268745	2011-11-25 11:53:59	topos	
173200	Filipendula vulgaris Moench	in Bearbeitung	2007	in Umsetzung	1704773F-C6A1-487D-A56B-4DB59FBC7575	8	Wettswil, Oelerdedeponie	angesiedelt, vor Beginn Aktionsplan	2004	677429	243964	2010-03-27 00:00:00	KarinMarti	
